sentence id;perspective class;theme class;phase class;# comment;# text
4083413170;;;;;# Yön aikana laitteisto rekisteröi hengitystä, sydämen syketaajuutta, asentoa, jalkojen liikkeitä sekä veren happikyllästeisyyttä.
2180483385;;;;;# Yön aikana laitteisto rekisteröi hengitystä, sydämen syketaajuutta, asentoa, jalkojen liikkeitä, ääniä sekä veren happikyllästeisyyttä.
;;;;;
4278878391;;;;;# Nielurisaleikkaus voidaan joutua tekemään joskus myös päivystyksenä, kiireellisesti.
2467007950;;;;;# Mikäli vaikeita verisuoniahtautumia on syntynyt, voidaan joutua käyttämään pallolaajennusta.
1339791696;;;;;# Tulehduskipulääke voi heikentää jo ennestään alentunutta munuaistoimintaa ja aiheuttaa myös turvotuksia.
;;;;;
4171390835;;;;;# Ripuli irinotekaania saavalla potilaalla
1883298884;;;;;# Hiustenlähtö on mahdollista monissa hoidoissamme, ja tarvittaessa saat peruukkia varten ostopalvelutodistuksen hoitoyksiköstäsi.
3355881264;;;;;# Hiustenlähtö on tässä hoidossa epätodennäköistä, mutta tarvittaessa saat peruukkia varten ostopalvelutodistuksen hoitoyksiköstäsi.
;;;;;
1236010898;;;;;# Haava pidetään kuivana niin kauan kun siinä on ompeleita, ja vielä vuorokauden ompeleiden poiston jälkeen.
16724734;;;;;# Haavateippejä pidetään ompeleiden poistoon saakka.
4024940916;;;;;# Mikäli Teillä on itsestään sulavat ompeleet, pidetään teippejä 2-4 viikkoa.
;;;;;
521206555;;;;;# Päivän energiamäärää voi lisätä juomalla apteekista saatavia lisäravintovalmisteita 1-3 purkillista vuorokaudessa (esim. Nutridrink, Medadrink standard, Addera, kuiduton Dietta-Teho).
3182689334;;;;;# Päivän energiamäärää voi lisätä juomalla apteekista saatavia lisäravintovalmisteita 1-3 purkillista vuorokaudessa (esim. Nutridrink, Medadrink standard, Addera).
688423697;;;;;# Päivän energiamäärää voit lisätä apteekista saatavilla täydennysravintovalmisteilla (esim. Nutridrink®, Medadrink standard®, Addera®, kuiduton Dietta-Teho®), käytä 1-3 purkkia vuorokaudessa.
;;;;;
1276241729;;;;;# Ota rohkeasti puheeksi, jos haluat kysyä ja keskustella seksuaaliseen hyvinvointiisi liittyvistä asioista lääkärin, hoitajan tai terapeutin kanssa.
4270333843;;;;;# Ota rohkeasti puheeksi, jos haluat kysyä ja keskustella seksuaaliseen hyvinvointiisi liittyvistä asioista lääkärin tai hoitajan kanssa.
150082363;;;;;# Ota rohkeasti puheeksi, jos haluat kysyä ja keskustella seksuaaliseen hyvinvointiinsi liittyvistä asioista lääkärin, hoitajan tai terapeutin kanssa.
;;;;;
2090493944;;;;;# Jos ravitsemus on riittämätön esim. paino laskee, hoitajat neuvovat Teitä täydennysravintovalmisteiden käytössä.
3108448067;;;;;# Jos ravitsemus on riittämätön ja paino laskee, hoitajat neuvovat Teitä täydennysravintovalmisteiden käytössä.
2050171445;;;;;# Jos ravitsemus on riittämätön ja paino laskee, hoitajat neuvovat Teitä täydennys- ja letkuravintovalmisteiden käytössä.
;;;;;
2642354206;;;;;# Maskin tekeminen ja kuvaus kestää noin 30 minuuttia, ja sen ajan teidän tulee olla mahdollisimman liikkumatta.
2753719841;;;;;# Tutkimuksen aikana lapsi juoksee (yleensä ulkona) kuuden minuutin ajan.
718536994;;;;;# Tukimuotin teko ja kuvaus kestävät noin 30 minuuttia, ja sen ajan Teidän tulee olla mahdollisimman liikkumatta.
;;;;;
886749541;;;;;# C-hepatiitti on viruksen aiheuttama maksatulehdus.
768171269;;;;;# Viruksen aiheuttamaa aivokalvontulehdusta sairastaa Suomessa arvioiden mukaan 10*30 / 100 000 asukasta vuodessa.
4236950963;;;;;# B-hepatiitti on viruksen aiheuttama maksatulehdus.
;;;;;
2077199636;;;;;# Laskimotukosten ehkäisemiseksi käytetään antikoagulantti -pistosta ihon alle päivittäin 4 viikon ajan leikkauksen jälkeen.
1071124781;;;;;# Laskimotukosten ehkäisemiseksi käytetään antigoakulantti -pistosta ihon alle päivittäin 4 viikkoa leikkauksen jälkeen.
1351859083;;;;;# Laskimotukosten ehkäisemiseksi käytetään antikoagulantti-pistosta ihon alle päivittäin 4 viikkoa leikkauksen jälkeen.
;;;;;
975435914;;;;;# Mikäli sinulla ei ole supistuksia, eikä ballonki ole tullut pois, tule seuraavana aamunaa synnytysvuodeosastolle 3 tai äitiyspoliklinikalle (sovittu etukäteen), jossa tehdään jatkosuunnitelma.
3899004512;;;;;# Toimenpidettä varten tarvitsette omien mittojen mukaisen, reisimittaisen, puristusluokka kahden hoitosukan.
1798005995;;;;;# Syvältä keuhkoista tulevaa ysköstä kerätään aamulla heti heräämisen jälkeen ysköspurkkiin (kapsa-rasia), jonka saatte teitä hoitavasta yksiköstä.
;;;;;
2775823534;;;;;"# Lääkepullo suljetaan esim. muovipussiin, ja päälle merkitään ""solunsalpaajajätettä""."
2171649779;;;;;# Tarkistakaa nivustaipeiden iho ja huomioikaa flunssa sekä kuumeilu kuten koronaariangiografiaan tultaessa.
2330925111;;;;;# Olen juuri aloittanut CPAP-hoidon ja se ärsyttää nenääni.
;;;;;
1318025167;;;;;# Miten suunhoito toteutetaan?
2206047196;;;;;# Miten Temodal-hoito toteutetaan?
1672517356;;;;;# Miten radiojodihoito toteutetaan?
;;;;;
1390720604;;;;;# Nainen on alle 17- tai yli 40 -vuotias tai hän on synnyttänyt neljä lasta
868035116;;;;;# Puregon®/ Gonal-F®/ Menopur®/ Fostimon®/ Pergoveris® tulee pistää päivittäin iltaisin samaan aikaan.
899907625;;;;;# FSH-pistokset (Puregon®/ Gonal-F®/ Menopur®) tulee pistää päivittäin samaan aikaan.
;;;;;
3827482120;;;;;# Sädehoito on päällä hyvin lyhyen aikaa, yhteensä noin minuutin.
1989566015;;;;;# Sädehoito on päällä melko lyhyen ajan, noin 2 minuuttia.
2253455455;;;;;# Sädehoito on päällä hyvin lyhyen aikaa, yhteensä noin kaksi minuuttia.
;;;;;
1348140911;;;;;# Jos oireita ilmaantuu toistuvasti määrätyissä tilanteissa, on syytä ottaa lääkettä ennalta ehkäisevästi, esim. ennen rasitusta.
3257188511;;;;;# Jos oireita ilmaantuu toistuvasti määrätyissä tilanteissa, on syytä ottaa lääkettä ennalta ehkäisevästi, esim. ennen ruumiillista rasitusta.
2238109575;;;;;# Jos oireita ilmaantuu toistuvasti samoissa tilanteissa, lääkettä kannattaa ottaa ennalta ehkäisevästi, esim. ennen fyysistä rasitusta.
;;;;;
2314347492;;;;;# Tämän ohjeen tarkoituksena on antaa tietoa nivelreuman aiheuttamista kaularanganmuutoksista ja atlantoaksiaalisen (AAS) siirtymän itsehoitokeinoista.
250103513;;;;;# Tämän ohjeen tarkoitus on antaa sepelvaltimopotilaalle turvalliset ja terveyttä edistävät liikuntaohjeet, joita pystytte soveltamaan omaan arkielämään.
1773075087;;;;;# Tämän ohjeen tarkoitus on antaa sydäninfarktin sairastaneelle sepelvaltimotautipotilaalle turvalliset ja terveyttä edistävät liikuntaohjeet.
;;;;;
1347367011;;;;;# Mikäli leikkauksen jälkeen ilmenee seuraavia ongelmia, tulee ottaa yhteyttä toimenpiteen tehneeseen sairaalaan:
851940452;;;;;# Ota yhteyttä toimenpiteen tehneeseen sairaalaan, mikäli sairausloman aikana ilmenee seuraavia ongelmia:
1475562895;;;;;# Mikäli leikkauksen jälkeen Teillä ilmenee seuraavia ongelmia, tulee ottaa yhteyttä toimenpiteen tehneeseen sairaalaan:
;;;;;
929974745;;;;;# Klo 16.00 Sekoita ensimmäinen CitraFleet^® annospussin sisältö pieneen lasiin kylmää vettä (noin 150 ml).
4073942985;;;;;# Sekoita yhden Phosphoral *pullon (45 ml) sisältö puoleen lasiin (120 ml) kylmää vettä ja juo annos heti.
3229089474;;;;;# Sekoita yhden Phosphoral-pullon (45 ml) sisältö puoleen lasiin (120 ml) kylmää vettä ja juo annos heti.
;;;;;
3606477267;;;;;# Mitä useampi seksikumppani on ollut, sitä suurempi riski on saada papilloomavirustartunta.
3517355852;;;;;# Mitä useampi seksikumppani on ollut, sitä suurempi riski on saada kondylooma.
1743719790;;;;;# Kuulokoje auttaa saamaan jäljellä olevasta kuulosta mahdollisimman suuren hyödyn.
;;;;;
564173463;;;;;# Hoitaja puhdistaa lapsen pään ja kasvojen ihon huoneenlämpöisellä puhdistusaineella ja kiinnittää päähän, ihon pinnalle, pieniä mittausantureita.
4191710445;;;;;# Ohutsuolen toinen pää johdetaan vatsanseinämään tehtyyn aukkoon ja kiinnitetään ihoon.
3622412038;;;;;# Hoitajat asettavat Teidät hoitoasentoon ihollanne olevien tatuointipisteiden avulla, ja laittavat maskin kasvojenne ja hartioidenne päälle.
;;;;;
2579474901;;;;;# Myös kalan rasvojen ja säännöllisen liikunnan tiedetään vaikuttavan edullisesti triglyseridiarvoihin.
1434843493;;;;;# Myös kalan rasvojen ja säännöllisen liikunnan tiedetään vaikuttavan edullisesti verensokeriarvoihin.
1376194014;;;;;# Silmäluomiin kertyvä neste on myös yleinen vaiva.
;;;;;
1662138675;;;;;# Kaikkien kasvainten osalta ei luotettava poisto ole tähystysteitse mahdollista ja tällöin saatetaan joutua muuttamaan leikkaus avoimeksi leikkaukseksi.
1089366248;;;;;# Istuminen on mahdollista vain, mikäli siihen on pakottava syy.
1360888563;;;;;# Poikkeustilanteessa on mahdollista, että leikkaus joudutaan muuttamaan avoleikkaukseksi.
;;;;;
1056432756;;;;;# Kaikki mittausanturit ovat pinnallisia iholle tai vaatteiden päälle kiinnitettäviä.
2160751075;;;;;# Kaikki kiinnitettävät anturit ovat pinnallisia iholle liimattavia tai muuten ihon pintaan tulevia antureita.
71857338;;;;;# Kaikki anturit ovat pinnallisia iholle tai vaatteiden päälle kiinnitettäviä.
;;;;;
2795408111;;;;;# Välttäkää fyysistä rasitusta 3 tuntia ja hampaiden pesua sekä ruokailua 1 tunti ennen sylkinäytteen keräystä.
3671583532;;;;;# Välttäkää ylimääräistä fyysistä rasitusta ja valvomista edellisenä vuorokautena ja tutkimuspäivänä
15232098;;;;;# välttäkää fyysistä rasitusta ja valvomista edellisenä vuorokautena ja tutkimuspäivänä.
;;;;;
2103099994;;;;;# Nämä lääkkeet katsotaan varsin turvallisiksi käyttää raskauden ja imetyksen aikana, mutta lääkityksen käyttö mietitään tapauskohtaisesti ja siitä on hyvä keskustella lääkärin kanssa.
137536342;;;;;# Hoitajalta saat tarvittaessa käyttöösi tunnukset, joilla pääset SparkNet-verkkoon.
3797943895;;;;;# Mikäli potilaan vointi huononee, ilmenee puolieroja, potilas ei vastaa selkeästi kysymyksiin tai jo parantuneet oireet palaavat, tulee hakeutua välittömästi lääkärin hoitoon.
;;;;;
3504052984;;;;;"# Yli 50-vuotiaille; Mammografia +/- rintojen ultraäänitutkimus:"
3800753011;;;;;# Mammografia +/- rintojen ultraäänitutkimus
2036159923;;;;;"# Alle 50-vuotiaille; Mammografia +/- rintojen ultraäänitutkimus"
;;;;;
2483892289;;;;;# Tulehdus voi esiintyä valtimossa epätasaisesti, joten aina ei koepalassakaan saada varmaa diagnoosia.
3598211719;;;;;# Emättimen seinämän ja kohdunsuun koepalan ottamisessa ei tarvita puudutusta, koska alue ei ole kovin tuntoherkkä.
116156051;;;;;# Päivittäin voi kokeilla, milloin pystyasento ei aiheuta enää vaivoja.
;;;;;
1748415912;;;;;# Säilyttäkää keräysastia keräyksen aikana pimeässä ja jääkaappilämpötilassa.
2714456952;;;;;# Säilyttäkää keräysastia keräyksen aikana jääkaappilämpötilassa.
754655146;;;;;# Säilyttäkää keräysastia keräyksen aikana suljettuna jääkaappilämpötilassa.
;;;;;
1419990149;;;;;# Maito kannattaa pakastaa mahdollisimman tuoreena, mielellään ensimmäisen vuorokauden aikana.
1101696861;;;;;# Tupakointi supistaa verisuonia * myös aivoverisuonia * joten tupakointi tulee lopettaa viimeistään vuorokautta ennen leikkausta.
1969199152;;;;;# Mikäli tutkimus tehdään lääketauon aikana, on suolahapon eritystä estävän lääketauon pituus 7 vuorokautta.
;;;;;
176540836;;;;;# Likaantunut tai kastunut sidos on vaihdettava puhtaaseen.
1872397265;;;;;# Vaihtakaa likaantunut tai kastunut sidos puhtaaseen.
2807600739;;;;;# Jos sidos likaantuu tai kastuu, vaihtakaa se puhtaaseen.
;;;;;
1142238002;;;;;# Hoitoon liittyvät seurantalaboratoriokokeet otetaan valmiiksi terveyskeskuksessa.
2908785626;;;;;# Elleivät oireet vuorokauden sisällä helpota, ota yhteys neuvolaan tai terveyskeskukseen lääkityksen saamiseksi.
3520804113;;;;;# Hoitoon liittyvät laboratoriokokeet otetaan valmiiksi terveyskeskuksessa.
;;;;;
4196058376;;;;;# Tiedon siitä, milloin vainajan voi noutaa hautausta varten, saa patologian yksiköstä p. 02-313 2672. Hautaukseen liittyvät asiat voidaan hoitaa seurakunnan kirkkoherranvirastossa.
2585893261;;;;;# Ottakaa yhteyttä hoidon alussa saamaanne *keltaisessa lapussa* olevaan numeroon ma
3723043062;;;;;# Hoidon suuntaviivat päätetään keskussairaalan reumapoliklinikalla, mutta hoitoon liittyvät seurantakokeet otetaan terveyskeskuksessa, jossa lääkäri tarkistaa tutkimustulokset.
;;;;;
3688571210;;;;;# Jos varattu aika ei sovi Teille, sairastutte äkillisesti tai Teillä on kysyttävää tutkimuksesta, ottakaa yhteys numeroon (02) 3131935 arkisin klo 7.30-15.00. Mikäli haluatte peruuttaa tutkimuksen kokonaan, ottakaa yhteys Teitä hoitavaan yksikköön.
673622777;;;;;# Jos varattu aika ei sovi Teille tai Teillä on jotakin kysyttävää tutkimuksesta, ottakaa yhteyttä numeroon 02-3131935 arkisin klo 7.30*15.00.
975551522;;;;;# Jos varattu aika ei sovi Teille, sairastutte äkillisesti tai Teillä on jotakin kysyttävää tutkimuksesta, ottakaa yhteyttä numeroon (02) 313 1935 arkisin klo 7.30*15.00. Mikäli haluatte peruuttaa tutkimuksen kokonaan, ottakaa yhteys Teitä hoitavaan yksikköön.
;;;;;
521533646;;;;;# Moni kokee hoitojen aikana masennusta ja uupumista.
3295948931;;;;;# Portti saa olla paikoillaan hoidon ajan eikä se rajoita elämää juuri mitenkään.
549043970;;;;;# Tällainen portti saa olla paikoillaan hoidon ajan eikä se rajoita elämäänne juuri mitenkään.
;;;;;
2929355100;;;;;# Niihin kuuluvat 1. isot ja 2. pienet häpyhuulet ja 3. klitoris eli häpykieli, lisäksi ulkosynnyttimien alueella sijaitsevat 4. emättimen aukko, 5. virtsaputki, 6. väliliha ja 7. peräaukko.
381825314;;;;;# Tunnottomat alueet ovat varsin tavallisia eivätkä ole vaarallisia.
1059375581;;;;;# Lisäksi ulkosynnyttimien alueella sijaitsevat emättimen aukko (4), virtsaputki (5), väliliha eli perineum (6) sekä peräaukko (7).
;;;;;
2434836799;;;;;# Ennen tietokonetomografiakuvausta Teidän tulisi olla virtsaamatta kaksi tuntia, ja juoda ½ litraa esim. vettä tunti ennen kuvausta mikäli mahdollista, jotta virtsarakossa olisi virtsaa kuvauksen aikana.
824890706;;;;;# Sukan käyttöön on hyvä totutella vähintään muutamana päivänä ennen toimenpidettä.
1400081941;;;;;# Ennen tietokonetomografiakuvausta Teidän tulisi olla virtsaamatta 2 tuntia, ja juoda ½ litraa, esim. vettä, tunti ennen kuvausta, jotta virtsarakko ei olisi tyhjä kuvauksen aikana.
;;;;;
2679305891;;;;;# Tutkimuksella selvitetään pääseekö mahalaukusta hapanta ruokasulaa takaisinpäin ruokatorveen (refluksisairaus).
3442945710;;;;;# Mahan hapanta sisältöä pääsee ruokatorveen ja nieluun asti
2222866396;;;;;# Tutkimuksella selvitetään pääseekö mahalaukusta hapanta tai ei-hapanta ruokasulaa takaisinpäin ruokatorveen (refluksisairaus).
;;;;;
1365160428;;;;;# Nosta kyynärvarsi oven karmia tai kulmaa vasten.
3440125374;;;;;# Kiireellisistä päivystystapauksista on sovittava gastrokirurgin kanssa(vatsaosasto 1, TD5, puh 02-3131216).
2747001741;;;;;# Munasarjojen stimulaatio, jarrutus ja seuranta poliklinikalla
;;;;;
1265014197;;;;;# Nenämurtuma on yksi yleisimmistä murtumista.
3381503447;;;;;# Varfariinihoitoa saavan onhyvä pidättyä sellaisista liikuntalajeista, joissa tapaturmariski on tavanomaista suurempi.
1855729732;;;;;# Kela korvaa sairaalamatkat yleisen kulkuneuvon mukaan, taksimatkat vain lääketieteellisten syiden perusteella.
;;;;;
3974595502;;;;;# Laihtumista voitte ehkäistä noudattamalla ruokailuohjeita.
65480992;;;;;# Jos tarvitsette neuvoja maksuasioissa tai avustusten hakemisessa, voitte kääntyä sosiaalityöntekijän puoleen.
3807859985;;;;;# Huomioi, että kumppanisi voi kokea keskenmenon eri tavalla kuin sinä itse.
;;;;;
3804710660;;;;;# Suurten tutkimusten mukaan kitarisan poisto pienilläkään lapsilla ei huononna elimistön puolustusmekanismeja.
3662895178;;;;;# Suurten tutkimusten mukaan nielurisojen poisto pienilläkään lapsilla ei huononna elimistön puolustusmekanismeja.
980205224;;;;;# Lapsi on suuri tai äidin lantio suhteellisesti pieni.
;;;;;
1089069280;;;;;# Et voi poistua huoneesta tutkimuksen aikana.
1339809562;;;;;# Tutkimuksen aikana lapsi ei voi poistua tutkimushuoneesta.
1372410306;;;;;# Tutkimuksen aikana et voi poistua tutkimushuoneesta.
;;;;;
2848173382;;;;;# Ohjeet näytteenottoon, laboratorioajanvaraukseen ja yhteystiedot löytyvät lähetteestä.
1812242021;;;;;# Lääkäri arvioi tutkimustulokset ja keskustelee niistä kanssasi.
825467887;;;;;# Seuraavat käynnit sovitaan sekä lääkärin- ja sairaanhoitajan vastaanotolle sinulle laaditun ohjelman mukaisesti.
;;;;;
4081610373;;;;;# Matkakorvaustodistukset Kelan matkakorvaushakemusta varten saatte hoitajilta.
2428101094;;;;;# Olemme laatineet luettelon, jonka avulla toivomme teidän voivan tarkistaa tietonne omista mahdollisuuksistanne saada taloudellista tukea.
2244050795;;;;;# Matkakorvaustodistukset Kelan matkakorvaushakemusta varten saatte tarvittaessa hoitokoneen hoitajilta.
;;;;;
694382088;;;;;# Toimenpide ei ole kivulias, ja se tehdään puudutuksessa.
3862050657;;;;;# Toimenpide tehdään puudutuksessa polikliinisesti.
1779299503;;;;;# Toimenpide tehdään puudutuksessa poliklinikkakäynnillä.
;;;;;
1833737117;;;;;# Mikäli olette tai epäilette olevanne allerginen röntgenvarjoaineelle (varjoaine sisältää jodia), ilmoittakaa siitä ennen kuvausta lääkärin vastaanotolla.
3299929544;;;;;# Kun kaikki näytevastaukset ovat valmiit, lähetetään kotiin ja luvallasi myös jälkitarkastuksen suorittavalle lääkärille kirjallinen yhteenveto (ns. loppuarvion) saamastanne hoidosta.
1340640970;;;;;# Kaikkien tutkimusten valmistuttua ruumiinavauksen suorittanut oikeuslääkäri kirjoittaa kuolintodistuksen ja lähettää asiapaperit poliisille.
;;;;;
1034621485;;;;;# Emättimeen laitettavat lääkkeet, uiminen, yhdyntä ja tamponien käyttö ovat kiellettyjä 4-6 viikkoa leikkauksen jälkeen.
819167075;;;;;# Emättimeen laitettavat lääkkeet, ammekylvyt, uiminen, yhdyntä ja tamponien käyttö ovat kiellettyjä kaksi viikkoa leikkauksen jälkeen.
4157559303;;;;;# Emättimeen laitettavat lääkkeet, ammekylvyt, uiminen, yhdyntä ja tamponien käyttö ovat kiellettyjä 4-6 viikkoa leikkauksen jälkeen.
;;;;;
2014697214;;;;;# leikkausalueella tuntuu lisääntyvää kipua, eivätkä kipulääkkeen otto tai kylmähoito helpota kipua
4105369068;;;;;# kipu lisääntyy, eivätkä kipulääkkeen otto ja kohoasento helpota kipua
3073029409;;;;;# kipu lisääntyy, eivätkä kipulääkkeen otto, kylmäpakkaus ja kohoasento helpota kipua
;;;;;
3902113738;;;;;# Autolla ajaminen ja alkoholin käyttö on ehdottomasti kiellettyä 24 tuntia nukutuksen jälkeen.
250713921;;;;;# Autolla ajaminen ja alkoholin käyttö ovat ehdottomasti kielletty leikkauspäivänä (vrk:n ajan nukutuksen jälkeen).
1125379260;;;;;# Autolla ajaminen ja alkoholin käyttö ovat kiellettyjä 24 tuntia nukutuksen jälkeen.
;;;;;
105155928;;;;;# Tyypillisimpiä ongelmia ovat nivustaipeen vuodot, jotka yleensä asettuvat nopeasti nivustaipeen painamisella.
4252049714;;;;;# suolentoimintahäiriöitä, ripulia, oksentelua
3993452443;;;;;# Sinulla on vatsakipuja, oksentelua tai ummetusta.
;;;;;
980436331;;;;;# Välttäkää yli viiden kilon taakkojen nostamista ja kantamista viikon ajan.
3940621190;;;;;# Välttäkää yli kolmen kilon taakkojen nostamista ja kantamista kuukauden ajan.
1672047603;;;;;# Välttäkää yli kolmen kilon taakkojen nostamista ja kantamista kahden kuukauden ajan.
;;;;;
1052352355;;;;;# Keskenmeno varmistetaan poliklinikalla ennen hoidon aloittamista ultraääni- ja gynekologisella tutkimuksella.
23784729;;;;;# Kirurgi ohjaa tähystintä, hoitaja ruiskuttaa varjoainetta ja kirurgi suorittaa kuvauksen ja mahdolliset toimenpiteet hoitajan avustuksella.
785121120;;;;;# Lääkityksen lopettamisen jälkeen alkaneesta vuodosta tulee soittaa IVF- hoitajan puhelinaikana (ma, ti, ke).
;;;;;
2991110198;;;;;# Vatsan haavalta/haavoilta ompeleet/hakaset voi poistaa_____________ omassa terveyskeskuksessa sairaanhoitajan vastaanotolla.
2782629481;;;;;# Vatsan haavalta ompeleet/hakaset voi poistaa_____________ omassa terveyskeskuksessa sairaanhoitajan vastaanotolla.
1514547024;;;;;# Vatsan leikkaushaavan ompeleet/hakaset voi poistaa_____________ omassa terveyskeskuksessa sairaanhoitajan vastaanotolla.
;;;;;
2968315234;;;;;# Varhainen ylösnouseminen leikkauksen jälkeen edistää toipumista, vähentää veritulppariskiä sekä edistää suolentoiminnan palautumista.
3132039735;;;;;# Varhainen ylösnouseminen leikkauksen jälkeen edistää toipumista, vähentää veritulppariskiä sekä edistää suolen toiminnan palautumista.
148488128;;;;;# Leikkauksen jälkeisenä päivänä jalkeille nouseminen edistää toipumista, vähentää veritulppariskiä sekä edistää suolen toiminnan palautumista.
;;;;;
556629547;;;;;# Tähystin viedään suoleen peräaukon kautta.
2248236659;;;;;# Virtsarakkoon viedään virtsaputken kautta ohut tähystin.
1668803097;;;;;# Tähystin viedään ohutsuoleen peräaukon kautta.
;;;;;
735369620;;;;;# Syklosporiinin vaikutus alkaa 1-3 kuukauden kuluttua hoidon aloittamisesta.
695354547;;;;;# Vaikutus tulee esiin yleensä kahden viikon kuluessa hoidon alkamisesta, suurin vaikutus havaitaan 12 viikon kuluessa.
3588498974;;;;;# Yleensä sivuvaikutukset ovat ohimeneviä ja vähenevät muutaman viikon kuluessa hoidon loppumisesta.
;;;;;
308766271;;;;;# Jos nielu on puudutettu, pitää odottaa, kunnes puudutus lakkaa vaikuttamasta, jotta ruoka ja juoma ei menisi hengitysteihin.
1817350200;;;;;# Runsasta juomista suositellaan, jotta varjoaine kulkeutuisi nopeammin pois suolistosta.
2235614065;;;;;# Jälkivuodon aikana ei suositella yhdyntää, tamponien tai kuukupin käyttöä, ammekylpyä eikä uimista tulehdusvaaran sekä emättimen haavan paranemisen vuoksi.
;;;;;
288585192;;;;;# Tilapäisesti käytössä olevia rauhoittavia lääkkeitä, unilääkkeitä sekä alkoholia pitää välttää 24 tuntia ennen tutkimusta.
2823060991;;;;;# Tilapäisesti käytössä olevia rauhoittavia lääkkeitä, unilääkkeitä sekä alkoholia tulee välttää 24 tuntia ennen tutkimusta ja tutkimuksen aikana.
2722530467;;;;;# Tilapäisesti käytössä olevia rauhoittavia lääkkeitä, unilääkkeitä sekä alkoholia tulee välttää 24 tuntia ennen tutkimusta.
;;;;;
3916505123;;;;;# Jätä kotiin arvoesineet, korut ja ylimääräinen raha.
4040237669;;;;;# Jättäkää korut kotiin.
1354538287;;;;;# jättäkää korut ja arvoesineet kotiin
;;;;;
2171918290;;;;;# et pysty ottamaan lääkkeitäsi
282859917;;;;;# Ota mukaasi tarvitsemasi lääkkeet.
157263745;;;;;# Ota siis lääke mukaasi.
;;;;;
2920944208;;;;;# Tyks yhteispäivystys 02-3138800, Loimaan yhteispäivystys 02-3143793, Salon yhteispäivystys 02-3144865, Vakka-Suomen yhteispäivystys 02-3141111
1455607504;;;;;# Päivystysaikana ota yhteytta Tyks yhteispäivystys 02-3138800, Loimaan yhteispäivystys 02-3143793, Salon yhteispäivystys 02-3144865, Vakka-Suomen yhteispäivystys 02-3141111.
3245022345;;;;;# Päivystysaikana Tyks yhteispäivystys 02-3138800, Loimaan yhteispäivystys 02-3143793, Salon yhteispäivystys 02-3144865, Vakka-Suomen yhteispäivystys 02-3141111.
;;;;;
3882757146;;;;;# Autolla ajaminen sujuu turvallisesti yleensä kahden viikon kuluttua.
4096414923;;;;;# Tutkimus voidaan tehdä aikaisintaan neljän viikon kuluttua helikobakteerin häätöhoidon loppumisesta.
2325519829;;;;;# Työhön paluu riippuu toipumisestasi, mutta yleensä sairaslomaa kirjoitetaan puoleksi vuodeksi siirron jälkeen.
;;;;;
2731917114;;;;;# Puolison spermanäyte hedelmöitystä varten
1636112277;;;;;# Kuvaus näyttää kohdat, johon radiojodi on hakeutunut, ei siis hoitotulosta, ja sitä tarvitaan seurannan suunnittelemiseksi.
2037869121;;;;;# Lomakkeen toinen osa on lupa hautaamiseen ja kolmas kotikunnan maistraattiin toimitettava ilmoitus väestötietojärjestelmää varten.
;;;;;
3821073972;;;;;# Muutoin toimenpide ei vaadi erityisiä valmisteluita.
3966319996;;;;;# Näytteenotto ei vaadi erityistä valmistautumista.
1722597812;;;;;# Kumpikin leikkausmenetelmä vaatii nukutuksen.
;;;;;
1923957841;;;;;# Kuntoutusohjaaja antaa henkilökohtaista neuvontaa ja ohjausta aikuisille hengityselinsairaille ja heidän läheisilleen.
3368518330;;;;;# sairastumiseen sekä palveluihin ja tukitoimiin liittyvä ohjaus, tuki ja neuvonta
4251724751;;;;;# Kuntoutusohjaaja antaa henkilökohtaista neuvontaa ja ohjausta syöpää sairastaville aikuisille ja heidän läheisilleen.
;;;;;
1593474485;;;;;# Vatsaontelon alueen syöpä ja myös syövän hoitojen aiheuttama vahva kiinnikkeisyys saattaa aiheuttaa suolen toiminnan häiriöitä ja osittaista suolen tukkeumaa.
2496574713;;;;;# Moniresistentit bakteerit eroavat tavallisista bakteereista siinä, että ne ovat vastustuskykyisiä useimmille sellaisille antibiotteille, jotka tavalliseen bakteeriin tehoavat.
1917449582;;;;;# Moniresistentit bakteerit eroavat tavallisista bakteereista siinä, että ne ovat vastustuskykyisiä useimmille sellaisille antibiooteille, jotka tavalliseen bakteeriin tehoavat.
;;;;;
3300069726;;;;;# Pakastamisesta teemme pariskunnan kanssa erillisen sopimuksen alkioiden varastoinnista.
3854347677;;;;;# Kuntoutusohjaaja suunnittelee, aikatauluttaa, seuraa sekä arvioi kuntoutumista kunkin kuntoutujan yksilöllisistä tarpeista lähtien ja hänen itsenäistä selviytymistään tukien.
1790094214;;;;;# Kuntoutusohjaaja suunnittelee, aikatauluttaa, seuraa sekä arvioi kuntoutumista kunkin potilaan yksilöllisistä tarpeista lähtien ja hänen itsenäistä selviytymistään tukien.
;;;;;
3779132395;;;;;# Suunnittelussa päätetään hoitokenttien määrä ja muoto, hoitoannos ja hoitokertojen määrä.
1952755643;;;;;# Suunnittelussa päätetään hoitoannos ja hoitokertojen määrä.
3225258752;;;;;# Suunnittelussa päätetään hoitokenttien määrä (yleensä 5*6) ja muoto, hoitoannos ja hoitokertojen määrä.
;;;;;
2324998139;;;;;# Johdot irrotetaan vedellä.
2204849018;;;;;# Mittaavat johdot kiinnitetään hiuspohjaan vesiliukoisella tahnalla, joka kuivataan hiustenkuivaajalla.
